,name,strasse_nr,bezirk,lat,lng,types,delivery,franchise,food_type,price_lvl,nr_ratings,rating,angebot
884,Clara Vere,Spielhagenstraße 3,Charlottenburg-Wilmersdorf,52.51305169999999,13.3041392,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,89,4.4,Deutsch/ Österreichische Küche und Weine
281,Restaurant Galija am Schloss,Otto-Suhr-Allee 139,Charlottenburg-Wilmersdorf,52.5187795,13.3012733,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,599,4.4,Kroatisch - Deutsche Küche
1173,Trattoria Rathaus Piazza,Otto-Suhr-Allee 96,Charlottenburg-Wilmersdorf,52.51694669999999,13.3090419,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pizza', 'pasta']",Inexpensive,443,4.5,"Pizza, Pasta"
846,Wilhelm Hoeck,Wilmersdorfer Straße 149,Charlottenburg-Wilmersdorf,52.51392300000001,13.305059,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,840,4.5,Deutsche Küche
70,Natural'Mente - Makrobiotik Gastronomie GmbH,Schustehrusstraße 26,Charlottenburg-Wilmersdorf,52.5172378,13.2999892,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['suppe'],Unknown,21,4.7,"Makrobiotischer Mittagstisch, Misosuppe u.a."
958,Thai Restaurant Kien-du-kiang-thong,Kaiser-Friedrich-Straße 89,Charlottenburg-Wilmersdorf,52.5145817,13.30134,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['thai'],Moderate,108,4.5,"Thailändische Speisen, hausgemachter Thaicurry,"
109,Kantine im Atrium,Kaiserin Augusta Allee 31,Charlottenburg-Wilmersdorf,52.5259371,13.3142107,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['regional'],Inexpensive,142,3.9,Regionale Küche
1042,Nguyen Imbiss Asiatische Spezialitäten,Tauroggener Straße 03,Charlottenburg-Wilmersdorf,52.523512,13.3011416,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['chinesisch', 'thai']",Inexpensive,77,4.3,"vietnamesisch, chinesisch, thailändisch"
621,Philomenis greek delicious,Knesebeckstraße 97,Charlottenburg-Wilmersdorf,52.5096392,13.3232815,"['food', 'point_of_interest', 'store', 'establishment']",False,False,"['griechisch', 'vegan', 'salat', 'kuchen']",Unknown,54,4.2,"Griechische, mediterrane und vegane Speisen, griechische Ölivenöle und Spirituosen, Vorspeisen, Salate, Eingelegtes. Kuchen und Torten auch glutenfrei. Schokoladen und Pralinen"
271,KLX - Koshary Lux,Grolmanstraße 27,Charlottenburg-Wilmersdorf,52.50460469999999,13.3230906,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Inexpensive,797,4.5,Street Food aus Nordafrika und dem Mittleren Osten
541,Trattoria Tatou,Kantstraße 16,Charlottenburg-Wilmersdorf,52.50580249999999,13.3263015,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['italienisch'],Inexpensive,143,4.2,Italienische Küche
543,Dicke Wirtin,Carmerstraße 9,Charlottenburg-Wilmersdorf,52.506516,13.323556,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,2899,4.5,Deutsche Küche
103,Good Friends,Kantstraße 30,Charlottenburg-Wilmersdorf,52.50631869999999,13.317906,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['chinesisch'],Unknown,51,3.9,Chinesisch
194,Restaurant Kitchen Library,Bleibtreustraße 55,Charlottenburg-Wilmersdorf,52.5072743,13.3205244,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,102,4.7,wöchentlich wechselndes Angebot an vakuumierten Speisen zu mitnehmen und Zuhause erwärmen.
729,Calcutta Restaurant,Bleibtreu Straße 17,Charlottenburg-Wilmersdorf,52.503346,13.3195216,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Moderate,252,4.2,Indische Küche
31,Cafeteria Amalie,Fasanenstraße 1 B,Charlottenburg-Wilmersdorf,52.50907999999999,13.32845,"['cafe', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,4,5.0,wechselnde Tagesgerichte
1007,"Kaffeehaus Mila, Grolmanstrasse 40, 10623 Berlin","Grolmanstraße 40, 10623 Berlin-Charlottenburg",Charlottenburg-Wilmersdorf,52.5038302,13.3243911,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['international', 'kuchen']",Moderate,308,4.1,"Frühstück, Lunch, internationale Küche, Snacks,Kuchen/Torten, Weine -"
222,La Bocca di Culaccino,Knesebeckstraße 99,Charlottenburg-Wilmersdorf,52.510059,13.3233782,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,38,4.2,Pizzeria
924,Ristorante Romero,"Fasanenstraße 81a,",Charlottenburg-Wilmersdorf,52.5047699,13.32798,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['pizza', 'pasta']",Moderate,714,4.2,Pizza -Pasta
319,Ashoka,Grolmanstraße 51,Charlottenburg-Wilmersdorf,52.5071057,13.3218361,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['indisch', 'vegetarisch', 'vegan']",Inexpensive,421,4.1,"Indische Küche, vegetarisch vegan und mit Fleisch"
1274,Ajanta,Grolmanstraße 15,Charlottenburg-Wilmersdorf,52.5084453,13.3199594,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['indisch', 'vegan', 'vegetarisch']",Inexpensive,234,4.2,"Indische Speisen - vegan, vegetarisch, mit Hähnchen-oder Lammfleisch"
320,SATYAM,Goethestraße 5,Charlottenburg-Wilmersdorf,52.5089378,13.3219914,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegetarisch', 'vegan']",Inexpensive,683,4.0,"vegetarische, vegane und ayurvedische Küche"
690,Manjurani,Knesebeckstraße 4,Charlottenburg-Wilmersdorf,52.51017270000001,13.3227608,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['indisch'],Inexpensive,387,4.0,Indisches Restaurant
153,McDonald's Zooterrassen,Hardenbergplatz 13,Hardenbergplatz,52.5070151,13.332541,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,4131,3.7,McDonald's
250,Ottenthal Restaurant,Kantstraße 153,Charlottenburg-Wilmersdorf,52.5053972,13.326917,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,595,4.6,Schnitzel to go
251,Die Stulle,Carmerstraße 10,Charlottenburg-Wilmersdorf,52.5066335,13.3236872,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['bowl', 'salat']",Moderate,681,4.5,"Fresh, healthy and orgnaic bowls, salate, Sandwiches, Breakfast s"
949,Pizzeria Ali Baba,Bleibtreustraße 45,Charlottenburg-Wilmersdorf,52.5039826,13.3200244,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Inexpensive,1320,4.3,"Pizzeria, italienische Küche"
520,Thai Restaurant Elephant,Fasanenstraße 15,Charlottenburg-Wilmersdorf,52.5044759,13.3274366,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['thai'],Moderate,431,4.2,thailändische Küche; Preise aus der Mittagskarte
9,papaya in der kantstraße,Kantstraße 122,Charlottenburg-Wilmersdorf,52.506308,13.310465,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['thai'],Moderate,769,4.4,thai-isaan cuisine
1015,Leibniz Cafe,Leibnizstraße 17,Charlottenburg-Wilmersdorf,52.5108962,13.3147999,"['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Unknown,23,4.7,"Backwaren, Café, Snacks und Mittagstisch"
1158,NgoKimPak,Schlüterstraße 22-23,Charlottenburg-Wilmersdorf,52.50582999999999,13.31708,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['bowl'],Unknown,186,4.3,"Pho,PokeBowl,Bibimbab,Kimchi"
1159,FunkyFisch,Kantstraße 135-136,Charlottenburg-Wilmersdorf,52.5059281,13.317154,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,488,4.4,"Ceviche, gegrillter Fisch,Poke,Sashimi,Octopus Salad"
1098,Biscotti,Pestalozzistraße 88,Charlottenburg-Wilmersdorf,52.5077267,13.3114275,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Unknown,106,4.6,Italienische Küche
335,Reeham coffee,Schlüter Straße 12,Charlottenburg-Wilmersdorf,52.5087981,13.3175814,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kuchen'],Inexpensive,211,4.6,Coffee Kuchen Bagel healthy Food
972,Dal Buongustaio,Windscheidstraße 24,Charlottenburg-Wilmersdorf,52.50595,13.29994,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pizza', 'pasta']",Moderate,59,4.2,Pizza Pasta
981,Lampang House Berlin,Pestalozzistraße 45,Charlottenburg-Wilmersdorf,52.50811239999999,13.3010049,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['thai', 'suppe']",Unknown,27,4.4,Thai Food inkl. kostenloser Suppe
209,Allgäuer Würstlestand,Karl-August-Platz,Berlin,52.50850209999999,13.3097608,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,4,5.0,"bay. Imbiss (Weisswurst&Brezel, Leberkäsesemmel, Landjäger)"
326,Vadoli Pizza,Kantstraße 55,Charlottenburg-Wilmersdorf,52.50679840000001,13.308008,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pizza']",Unknown,596,4.2,"authentische italienische Küche, neapolitanische Pizza"
144,Vegan Bio Snackbar by Attila Hildmann,Schillerstraße 71,Charlottenburg-Wilmersdorf,52.509698,13.3036227,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['burger', 'pizza', 'vegan']",Moderate,1813,4.0,"Burger, Vöner, Pizza, Süßes - alles mit Liebe hausgemacht, BIO* und VEGAN"
946,Fresh & Easy,Pestalozzistraße 26,Charlottenburg-Wilmersdorf,52.50800230000001,13.3085857,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['pasta', 'pizza', 'salat']",Unknown,121,4.6,"Frische Pasta-Gerichte, Pizza, Salate"
1036,soopri. trendfood - BERLIN,Kantstraße 87,Charlottenburg-Wilmersdorf,52.5066595,13.2969405,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['mexikanisch', 'indisch', 'international']",Unknown,59,4.6,Indisch-Mexikanische Internationale Fusion Küche
868,Jim Block Wilmersdorfer,Wilmersdorfer Straße 115 – 118,Charlottenburg-Wilmersdorf,52.50733899999999,13.3067381,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['burger'],Moderate,1393,4.3,"Die Burger-Versorgung ist gesichert! Unser Burger Restaurant Jim Block hat jeden Tag von 11.30 Uhr bis 22 Uhr geöffnet, damit ihr euch frische Burger holen könnt. Alternativ könnt ihr über Lieferando bestellen. Stay happy and healthy!"
98,Luigi's Catering Service,Wielandstraße 9,Charlottenburg-Wilmersdorf,52.505004,13.3153921,"['food', 'point_of_interest', 'establishment']",True,False,"['deutsch', 'italienisch']",Unknown,1,5.0,Catering Service deutsch/italienisch
99,Ristorante San Giorgio,Mommsenstraße 36,Charlottenburg-Wilmersdorf,52.5038271,13.3050207,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pasta', 'pizza']",Unknown,118,4.6,"Antipasti, Pasta, Pizza, Fisch, Fleisch"
368,Restaurant Samos,Leibnizstraße 56,Charlottenburg-Wilmersdorf,52.5017801,13.3130099,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['griechisch'],Moderate,730,4.4,Griechische Küche
372,Cucina Comoda,Wielandstrase 11,Charlottenburg-Wilmersdorf,52.5044696,13.3153838,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['italienisch'],Moderate,158,4.4,Italienische Küche
987,Salhino,Waitzstraße 1,Charlottenburg-Wilmersdorf,52.50334549999999,13.3054309,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,422,4.6,"Georgische Speisen, Khachapuri, Khinkali"
28,Einhorn Deli,Mommsenstraße 2,Charlottenburg-Wilmersdorf,52.50298899999999,13.3208499,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['salat', 'pasta', 'bowl']",Moderate,41,4.3,"Abwechslungsreicher Mittagstisch mit frischen Salaten, Pasta, Bowls u.a."
1084,Frau Behrens Torten,Wilmersdorfer Straße 96 - 97,Charlottenburg-Wilmersdorf,52.5017775,13.3080107,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",False,True,"['kuchen', 'kaffee']",Moderate,533,4.3,"Kuchen, Kaffee"
1086,Frau Behrens Torten,Bergmannstraße 3,Friedrichshain-Kreuzberg,52.48982150000001,13.3879161,"['bakery', 'food', 'point_of_interest', 'store', 'establishment']",False,True,"['kuchen', 'kaffee']",Unknown,182,4.3,"Kuchen, Kaffee"
1085,Frau Behrens Torten,Rheinstraße 65,Tempelhof-Schöneberg,52.4711315,13.3352019,"['cafe', 'food', 'point_of_interest', 'establishment']",False,True,"['kuchen', 'kaffee']",Moderate,262,4.4,"Kuchen, Kaffee"
477,NU Restaurant,Schlüterstraße 55,Charlottenburg-Wilmersdorf,52.5043833,13.3176,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['asiatisch'],Moderate,666,4.4,Asiatische Küche
122,Christopher's,Mommsenstraße 63,Charlottenburg-Wilmersdorf,52.5029311,13.3163225,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Expensive,175,4.6,Hausgemachte Deutsche Küche
1001,Lutter&Wegner seit 1811,Schlüterstraße 55,Charlottenburg-Wilmersdorf,52.50443199999999,13.3177,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'regional']",Unknown,12,5.0,"Deutsch, regional Schnitzel und Spargel"
760,Restaurant Nußbaumerin,Leibnizstraße 55,Charlottenburg-Wilmersdorf,52.5013934,13.3128854,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Expensive,337,4.7,Österreich ????
594,Ristorante & Vinobar Calibocca,Schlüterstraße 30,Charlottenburg-Wilmersdorf,52.5039033,13.3168666,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta']",Moderate,324,4.6,Pizza und hausgemachte Pasta und Ravioli
434,Gohan Tokyo to go,Wilmersdorferstraße 70,Charlottenburg-Wilmersdorf,52.5042318,13.3071309,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['japanisch'],Unknown,19,4.9,Japanische Küche to Go
627,Nostress Café,Brandenburgischestraße 33,Charlottenburg-Wilmersdorf,52.4994715,13.3075751,"['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['kuchen', 'salat', 'vegan']",Unknown,39,4.6,Selbstgemachte Kuchen Gourmet Becher Salate Johgurtecher Vegan Belegte diverse außergewöhnliche Belegte Smoo
134,Restaurant bass,Xantener Straße 9,Charlottenburg-Wilmersdorf,52.4990069,13.3110365,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,130,4.4,"Badisch, norddeutsches Restaurant"
52,Subway KuDamm,Kurfürstendamm 180,Charlottenburg-Wilmersdorf,52.5001245,13.3119458,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['salat'],Moderate,743,3.8,Sandwiches und Salate
755,mrhai GmbH,Olivaerplatz 9,Charlottenburg-Wilmersdorf,52.4989544,13.3166555,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['sushi'],Expensive,491,4.5,Sushi
757,Restaurant La Gioconda,Olivaer Platz 16,Charlottenburg-Wilmersdorf,52.4999333,13.3140565,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['italienisch', 'pasta', 'pizza', 'saisonal']",Moderate,240,4.6,"italienische Küche, mediteran, frische Pasta, Pizza, Fleisch & Fisch, saisonalle Speisen"
115,Ach Niko Ach,Kurfürstendamm 97/98,Charlottenburg-Wilmersdorf,52.49855789999999,13.2982735,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['griechisch'],Moderate,1759,4.3,Griechisch Mediteran
297,FRANCUCCI‘s,Kurfürstendamm 90,Charlottenburg-Wilmersdorf,52.49928979999999,13.301605,"['grocery_or_supermarket', 'meal_takeaway', 'cafe', 'bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['suppe', 'pizza', 'pasta', 'salat']",Expensive,619,4.2,"Wechselnde Tagesmenus und -suppen, unsere heißgeliebte Pizza, frisch gemachte Pasta, Francucci’s Salate, Tiramisú, Familienpakete, Weine"
211,Tugra Restaurant,Kurfürstendamm 96,Charlottenburg-Wilmersdorf,52.49870000000001,13.298655,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,610,4.4,Türkische Spezialitäten aus verschiedenen Regionen Anatoliens
1029,BLOCK HOUSE Am Adenauerplatz,Kurfürstendamm 161a,Charlottenburg-Wilmersdorf,52.4996342,13.3066648,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,True,"['deutsch', 'steak']",Moderate,1789,4.4,In ganz Deutschland steht BLOCK HOUSE für zarte Steaks und frische Produkte.
1010,DOS,Kurfürstendamm 129B,Charlottenburg-Wilmersdorf,52.4966241,13.291438,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['burger'],Moderate,552,4.4,"Burger & Burritos, Fajitas und mehr"
516,De Santi,Westfälische Straße 45,Charlottenburg-Wilmersdorf,52.4968032,13.2927549,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'italienisch']",Moderate,97,4.4,"Pizza,Pasta und italienische Gerichte"
84,Tavernetta Azara,Westfälische Straße 51,Charlottenburg-Wilmersdorf,52.496492,13.2925903,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Moderate,92,4.8,Original italienische Küche
1255,Restaurant zum Haxenwirt,Hohenzollerndamm 185,Charlottenburg-Wilmersdorf,52.4914288,13.3181214,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,470,4.4,Wir sind das bayerische Wirtshaus in Berlin und seit 1966 für euch da.
480,Emi Backshop,Berliner Straße. 42 A,Charlottenburg-Wilmersdorf,52.4866146,13.3194651,"['bakery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']",False,False,[],Unknown,13,4.8,"Brötchen, Backwaren alkoholfreie Getränke, Mittagsmenüs"
489,Bahadur Tandoori Grill & Currys,Sigmaringer Straße 36,Charlottenburg-Wilmersdorf,52.4878977,13.3192648,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Moderate,605,4.6,Indische Küche
579,Wilma Burgergrill,Straße am Schoelerpark 39,Charlottenburg-Wilmersdorf,52.4842132,13.322206,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['burger', 'salat', 'pasta']",Unknown,38,4.8,"Burger , Salate, Pasta"
939,Noi Due Ristorante,Badensche Straße 33,Charlottenburg-Wilmersdorf,52.4860453,13.329142,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Unknown,60,4.4,Italienische Küche
777,Restaurant Berliner Hof,Hildegardstraße 14,Charlottenburg-Wilmersdorf,52.4819388,13.3225588,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,561,4.5,"Deutsche Küche. Es werden Schnitzel, Matjes und Berliner Kalbsleber serviert."
620,Chuchichäschtli,Holsteinische Straße 19,Charlottenburg-Wilmersdorf,52.49100740000001,13.3250591,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,93,4.8,Schweizer Feinkost
322,Salumeria Veneto,Fechnerstraße 30,Charlottenburg-Wilmersdorf,52.4894014,13.319843,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['italienisch'],Moderate,185,4.4,Italienische Küche
233,Stairs Bar,Uhlandstraße 133,Charlottenburg-Wilmersdorf,52.4925568,13.3237045,"['bar', 'point_of_interest', 'establishment']",True,False,[],Moderate,187,4.8,"Cocktails to go, Gutscheine und Cocktailsets"
1198,Restaurant Amberd,Uhlandstraße 67,Charlottenburg-Wilmersdorf,52.4929567,13.32324,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,146,4.4,Armenisch/Persische Küche
953,Taverna Hellas,Güntzelstraße 19-20,Charlottenburg-Wilmersdorf,52.4913336,13.3261329,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,281,3.9,"Der Anfang ist die Hälfte des Ganzen… sprach Aristoteles!  Wir vollenden das Ganze und sagen: Lehnen Sie sich zurück – lassen Sie sich von uns verwöhnen! Machen Sie ein bisschen Urlaub vom Alltag, denn wir servieren Ihnen ein kleines und feines Stück Griechenland."
357,"imogti - Café, Tee, Kuchen, Snacks & Vegane Leckereien",Kurfürstendamm 22,Charlottenburg-Wilmersdorf,52.50490809999999,13.3295492,"['cafe', 'food', 'point_of_interest', 'establishment']",True,False,"['kaffee', 'kuchen', 'vegan']",Unknown,45,4.6,"Kaffeespezialitäten, Tee, Kuchen, Bagels, Risotto, Milchreis (vegan), Vegane Speisen"
877,Bakery&Cafe,Joachimsthaler Straße 17,Charlottenburg-Wilmersdorf,52.50141780000001,13.3308224,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,['suppe'],Unknown,33,4.2,"Backwaren, Quark Becher, Kuskus, Suppe, Mittags Essen usw."
93,Restaurant Ta Panta Ri,Düsseldorfer Straße 75,Charlottenburg-Wilmersdorf,52.494971,13.3246079,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['griechisch'],Moderate,275,4.6,Zypriotisch/Griechisch
225,Cell Restaurant,Uhlandstraße 172,Charlottenburg-Wilmersdorf,52.5012269,13.3259252,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,39,4.5,French bistro
127,Restaurant Weyers,Pariser Straße 16,Charlottenburg-Wilmersdorf,52.49744680000001,13.3230059,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,858,4.2,Deutsche Küche
1276,Hard Rock Cafe Berlin,Kurfürstendamm 224,Charlottenburg-Wilmersdorf,52.5030902,13.3294058,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,13003,4.3,Amerikanische Küche
1107,Berliner Kaffeerösterei,Uhlandstraße 173/174,Charlottenburg-Wilmersdorf,52.5014841,13.3252941,"['cafe', 'bakery', 'food', 'point_of_interest', 'store', 'establishment']",True,False,"['kaffee', 'kuchen']",Moderate,1385,4.5,"Kaffee, Tee, Kuchen, Pralinen, Schokolade"
1199,Piccola Taormina,Uhlandstraße 29,Charlottenburg-Wilmersdorf,52.50128859999999,13.3248506,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['pizza'],Inexpensive,1232,4.5,"Wie seit 51 Jahren, ist unsere Minipizza und alle anderen Speisen, auch zum mitnehmen oder liefern jederzeit bereit!!!"
854,Spice india Restaurant,Uhland Straße 161,Charlottenburg-Wilmersdorf,52.4993736,13.3249876,"['meal_delivery', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['indisch', 'vegetarisch']",Moderate,666,4.3,"Unsere Speisen decken die interessante Vielfalt der Nord und Süd indischen Küche ab. Eine Besonderheit Tandoori Gerichte, Curry, korma, Madras, Muglai, Vindaloo und vegetarische Spezialisten."
443,Berio,Maaßenstraße 7,Tempelhof-Schöneberg,52.4979745,13.3546004,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kaffee'],Moderate,1195,4.1,"Warmer Mittagstisch, Kaffeespezialitäten, Fassbier, richtig gutes Eis, frische Säfte"
17,Trattoria á Muntagnola,Fuggerstraße 27,Tempelhof-Schöneberg,52.4988264,13.3440968,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['pizza'],Moderate,804,4.2,"Typische Küche aus der Basilikata,Pizzas"
111,Restaurant Rüdiger‘s,Motzstraße 63,Tempelhof-Schöneberg,52.49478089999999,13.3393524,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,201,4.5,Österreichisch
199,Sissi - Restaurant,Motzstraße 34,Tempelhof-Schöneberg,52.49754839999999,13.3469442,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,623,4.5,"Wiener Schnitzel, Saftgulasch, Kässpätzle"
927,Impala Coffee,Maaßenstraße 5,Tempelhof-Schöneberg,52.4984548,13.3544488,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,"['kaffee', 'kuchen']",Moderate,654,4.5,"Kaffee, Kuchen, Bagels"
935,Restaurant Feinberg's,Fuggerstraße 35,Tempelhof-Schöneberg,52.49910130000001,13.3418082,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['vegan'],Moderate,1545,4.4,"Israelische Spezialitäten, Hummus, Falafel, Vegan"
966,Pho12,Bayerischer Platz 12,Tempelhof-Schöneberg,52.4891991,13.3406338,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Inexpensive,215,4.4,Vietnamesische Spezialitäten
42,The Hummus Guys,Hohenstaufenstraße 39,Tempelhof-Schöneberg,52.49418989999999,13.3376208,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['salat', 'suppe']",Unknown,22,4.9,"Hummus, Salate, Sandwiches, Suppen und mehr"
521,Lon-Men,Bambergerstraße 30,Charlottenburg-Wilmersdorf,52.4885763,13.3366979,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['chinesisch'],Moderate,488,4.1,Chinesische Küche
175,Schöne Burger,Goltzstraße 24,Tempelhof-Schöneberg,52.4966805,13.3536971,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Moderate,431,4.2,Hausgemachte Burger mit Neuland Fleisch
14,papaya am winterfeldtplatz,Winterfeldtstraße 42,Tempelhof-Schöneberg,52.4971859,13.3540337,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['thai'],Inexpensive,347,4.2,thai cuisine
15,KiezEis,Winterfeldtstraße 46,Tempelhof-Schöneberg,52.49717529999999,13.353339,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['kaffee'],Unknown,174,4.9,Speiseeis und Kaffee - casual fine ice cream
293,Salut! Classic Bar,Goltzstraße 7,Tempelhof-Schöneberg,52.4911012,13.3534908,"['bar', 'point_of_interest', 'establishment']",True,False,[],Expensive,527,4.6,Cocktails
125,Tee Tea Thé,Goltzstraße 2,Tempelhof-Schöneberg,52.4903058,13.3534292,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,270,4.6,"Wir sind ein seit 24 Jahren bestehendes Teefachgeschäft in Berlin-Schöneberg, Wir bieten über 350 Sorten Tees und alles was dazu gehört im Cafe und Laden an."
499,Trattoria Belmonte,Schwäbische Straße 5,Tempelhof-Schöneberg,52.4929,13.34748,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['italienisch', 'pasta', 'pizza']",Moderate,208,4.5,Italienische Küche  mit Vorspeisen Pasta Pizza
